{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
2.964   3.139       5     0   200        1.11545   -0.000204445   -1.18823e-05
3.139   3.314       5     0   200        1.21622    -0.00123495    4.55901e-05
3.314   3.489       5     0   200        1.17341    -0.00242674    7.13587e-05
3.489   3.664       5     0   200        1.10271    -0.00262233    7.75439e-05
3.664   3.839       5     0   200        1.03865    -0.00287555    8.10951e-05
3.839   4.013       5     0   200       0.976877    -0.00284153    7.59459e-05
4.013   4.191       5     0   200       0.936016    -0.00283387    7.21235e-05
4.191   4.363       5     0   200        0.91216     -0.0031577     7.7263e-05
4.363   4.538       5     0   200       0.895757    -0.00330623    7.86496e-05
4.538   4.716       5     0   200       0.899522    -0.00359939    8.46442e-05
4.716   4.889       5     0   200       0.913845    -0.00376771    8.76761e-05
4.889   5.191       5     0   200       0.940926    -0.00377425    8.70775e-05
