{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
0.261   0.348       5     0   200        1.11146    -0.00223416    9.51961e-05
0.348   0.435       5     0   200        1.09461    -0.00150655    8.39765e-05
0.435   0.522       5     0   200        1.08687    -0.00140987    8.51426e-05
0.522   0.609       5     0   200        1.08506    -0.00150896    8.71053e-05
0.609   0.696       5     0   200        1.08354    -0.00143153    8.30251e-05
0.696   0.783       5     0   200        1.08135    -0.00112903    7.36088e-05
0.783   0.879       5     0   200         1.0773   -0.000605023    5.95139e-05
0.879   0.957       5     0   200        1.06423    5.93425e-05    4.42969e-05
0.957   1.044       5     0   200        1.07464   -4.81348e-05     4.1444e-05
1.044   1.131       5     0   200        1.07327    0.000324503    3.37049e-05
1.131   1.218       5     0   200        1.06587    0.000499424    2.98707e-05
1.218   1.305       5     0   200        1.05299    0.000716549     2.5803e-05
1.305   1.392       5     0   200        1.04083    0.000852425    2.65093e-05
1.392   1.479       5     0   200        1.02582     0.00131966    2.04524e-05
1.479   1.566       5     0   200        1.01285     0.00178644    1.48703e-05
1.566   1.653       5     0   200        1.00373     0.00229012    1.13177e-05
1.653    1.74       5     0   200       0.995918     0.00295481    8.45024e-06
1.74    1.83       5     0   200       0.978237      0.0038821    2.48442e-06
1.83    1.93       5     0   200       0.981021     0.00417916    8.64941e-06
1.93   2.043       5     0   200       0.981731     0.00457746    1.00854e-05
2.043   2.172       5     0   200       0.982474     0.00376275    1.10976e-05
2.172   2.322       5     0   200       0.963787     0.00161244    2.07511e-05
2.322     2.5       5     0   200       0.892465    9.13506e-05   -5.02435e-06
2.5    2.65       5     0   200       0.868934     0.00028638   -3.28331e-05
2.65   2.853       5     0   200       0.930925    0.000919503   -6.30544e-05
2.853   2.964       5     0   200        1.00872     0.00140679   -7.76974e-05
2.964   3.139       5     0   200        1.09338     0.00245896   -9.86328e-05
3.139   3.314       5     0   200        1.17652     0.00386225   -0.000116698
3.314   3.489       5     0   200        1.12885     0.00305894   -0.000101589
3.489   3.664       5     0   200        1.05875     0.00265334   -8.74662e-05
3.664   3.839       5     0   200       0.997372      0.0019992   -7.15066e-05
3.839   4.013       5     0   200       0.941752     0.00128505   -5.55949e-05
4.013   4.191       5     0   200        0.90628    0.000691078   -4.37399e-05
4.191   4.363       5     0   200        0.88516    8.82876e-05   -3.22728e-05
4.363   4.538       5     0   200       0.871565   -0.000338283   -2.42926e-05
4.538   4.716       5     0   200       0.876741   -0.000665383   -1.87899e-05
4.716   4.889       5     0   200       0.892639   -0.000803771   -1.81926e-05
4.889   5.191       5     0   200       0.920315    -0.00062728   -2.51531e-05
